Year,Date.Sampled,Plot.Type,Plot,Regen.Plot,Species,Category,Count,Height.Class,Cover.%,DBH.cm,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Hop hornbeam,Seedling,20,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,White ash,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Striped maple,Seedling,9,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,Striped maple,Seedling,12,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,Hop hornbeam,Seedling,9,30-100,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,NA,Shrub,1,NA,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,NA,Shrub,2,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UR,Sugar maple,Sapling,1,NA,NA,7.1,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UR,Witch hazel,Sapling,1,NA,NA,2.0,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UR,Witch hazel,Sapling,1,NA,NA,5.0,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Striped maple,Sapling,1,NA,NA,2.1,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Eastern hemlock,Sapling,1,NA,NA,2.8,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Striped maple,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UR,Witch hazel,Sapling,1,NA,NA,7.0,,,,,,,,,,,,,
2022,7/27/2022,Random,24,BC,Eastern hemlock,Sapling,1,NA,NA,2.6,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Striped maple,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UR,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Striped maple,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Hop hornbeam,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Hickory sp.,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Black cherry,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,White ash,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Black cherry,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Striped maple,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Sugar maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,Striped maple,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Striped maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,BC,Striped maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UR,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UR,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,BC,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,BC,Asian bittersweet,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/23/2018,Random,24,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,24,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,BC,American beech,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/20/2021,Hemlock-BB,25,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,BC,Eastern hemlock,Sapling,1,NA,NA,7.4,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,BC,White ash,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,BC,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UR,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UL,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UL,Mountain laurel,Shrub,10,NA,5-10,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,UR,Mountain laurel,Shrub,9,NA,10-25,NA,,,,,,,,,,,,,
2021,7/6/2021,Hemlock-BB,26,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UR,Red oak,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UR,Red maple,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UL,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UL,Red maple,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,Birch sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,White pine,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UR,Mountain laurel,Shrub,5,NA,5-10,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,BC,Mountain laurel,Shrub,5,NA,10-25,NA,,,,,,,,,,,,,
2021,7/7/2021,Hemlock-BB,27,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UR,Eastern hemlock,Sapling,1,NA,NA,7.8,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UL,Snag,Sapling,1,NA,NA,3.3,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,BC,Red oak,Seedling,13,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,BC,Black gum,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,BC,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UR,Red oak,Seedling,9,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UL,Red oak,Seedling,10,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UL,Red oak,Seedling,9,15-30,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/19/2021,Hemlock-BB,28,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,BC,Snag,Sapling,2,NA,NA,3.5,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,BC,Eastern hemlock,Sapling,1,NA,NA,7.5,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,BC,Eastern hemlock,Sapling,1,NA,NA,8.0,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Snag,Sapling,2,NA,NA,2.0,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Snag,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Eastern hemlock,Sapling,1,NA,NA,7.6,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Eastern hemlock,Sapling,1,NA,NA,4.6,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Snag,Sapling,1,NA,NA,3.1,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Eastern hemlock,Sapling,1,NA,NA,4.9,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,Snag,Sapling,1,NA,NA,2.6,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,Eastern hemlock,Sapling,1,NA,NA,9.7,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,Eastern hemlock,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,Eastern hemlock,Sapling,1,NA,NA,8.4,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,BC,Red oak,Seedling,9,15-30,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,Red oak,Seedling,15,15-30,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,Red oak,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/18/2021,Hemlock-BB,29,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,Snag,Sapling,1,NA,NA,3.0,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,Eastern hemlock,Sapling,1,NA,NA,9.5,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,Eastern hemlock,Sapling,1,NA,NA,8.6,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,Eastern hemlock,Sapling,1,NA,NA,8.1,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UL,Eastern hemlock,Sapling,1,NA,NA,9.9,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UL,Eastern hemlock,Sapling,1,NA,NA,1.8,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UL,Eastern hemlock,Sapling,1,NA,NA,1.7,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,BC,Eastern hemlock,Sapling,1,NA,NA,4.4,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UL,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,BC,Red oak,Seedling,14,15-30,NA,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,BC,Mountain laurel,Shrub,20,NA,25-50,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/23/2021,Hemlock-BB,30,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,BC,Eastern hemlock,Sapling,1,NA,NA,9.3,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,BC,Eastern hemlock,Sapling,1,NA,NA,6.4,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,BC,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UR ,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/9/2021,Hemlock-BB,31,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UL,White ash,Seedling,10,15-30,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UR,American beech,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UR,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UR,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,BC,Red maple,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,BC,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,6/17/2021,Hemlock-BB,32,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Black oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Black oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,Red maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,Sassafras,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Scrub oak,Shrub,2,NA,5-10,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UR,Vaccinium sp.,Shrub,3,NA,5-10,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,Scrub oak,Shrub,7,NA,10-25,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UR,Witch hazel,Shrub,1,NA,25-50,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Witch hazel,Shrub,13,NA,50-75,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,BC,Gaylussacia sp.,Shrub,145,NA,75-95,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UL,Gaylussacia sp.,Shrub,320,NA,75-95,NA,,,,,,,,,,,,,
2021,7/27/2021,PitchPine-BB,33,UR,Gaylussacia sp.,Shrub,240,NA,75-95,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UL,Pitch pine,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,BC,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UR,Vaccinium sp.,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UR,Gaylussacia sp.,Shrub,18,NA,10-25,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,BC,Scrub oak,Shrub,10,NA,10-25,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,BC,Gaylussacia sp.,Shrub,75,NA,25-50,NA,,,,,,,,,,,,,
2021,8/9/2021,PitchPine-BB,34,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,BC,Pitch pine,Sapling,1,NA,NA,5.2,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,BC,Pitch pine,Sapling,1,NA,NA,7.1,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UR,Pitch pine,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,BC,American hornbeam,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UL,Pitch pine,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,BC,Scrub oak,Shrub,20,NA,10-25,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,BC,Gaylussacia sp.,Shrub,420,NA,75-95,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/4/2021,PitchPine-BB,35,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,BC,Black birch,Sapling,1,NA,NA,1.2,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,BC,Pitch pine,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,BC,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,BC,Black birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,BC,Gaylussacia sp.,Shrub,50,NA,10-25,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/24/2021,PitchPine-BB,36,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Gray birch,Sapling,1,NA,NA,1.5,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Black birch,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Chestnut oak,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,Chestnut oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Chestnut oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Black birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Black birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Chestnut oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Mountain laurel,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,Amelanchier sp.,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,Mountain laurel,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Mountain laurel,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Vaccinium sp.,Shrub,14,NA,5-10,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Amelanchier sp.,Shrub,5,NA,5-10,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Scrub oak,Shrub,1,NA,5-10,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Scrub oak,Shrub,2,NA,10-25,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,Scrub oak,Shrub,3,NA,10-25,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Vaccinium sp.,Shrub,25,NA,10-25,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,BC,Gaylussacia sp.,Shrub,440,NA,75-95,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UL,Gaylussacia sp.,Shrub,380,NA,75-95,NA,,,,,,,,,,,,,
2021,8/10/2021,PitchPine-BB,37,UR,Gaylussacia sp.,Shrub,480,NA,75-95,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Snag,Sapling,1,NA,NA,3.0,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Amelanchier sp.,Sapling,1,NA,NA,2.4,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Gray birch,Sapling,1,NA,NA,2.7,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Witch hazel,Sapling,1,NA,NA,2.9,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Amelanchier sp.,Sapling,1,NA,NA,1.5,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Witch hazel,Sapling,1,NA,NA,2.2,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Amelanchier sp.,Sapling,1,NA,NA,2.5,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Witch hazel,Sapling,1,NA,NA,1.6,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UL,Amelanchier sp.,Sapling,1,NA,NA,3.3,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UL,Snag,Sapling,1,NA,NA,4.9,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Amelanchier sp.,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Gray birch,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
